ds,yhat,yhat_lower,yhat_upper,SKU_ID,SKU_Name,SKU_Category,qty_forecast,qty_lower,qty_upper,revenue_forecast
2025-11-12,1198.124876056013,925.0045394380932,1489.811406376809,S006,Nextar Nastar Pie 30g,Kue/Pie,1198,925,1490,8465180.0
2025-11-13,1194.3643205632086,923.8170728454219,1499.4967639558686,S006,Nextar Nastar Pie 30g,Kue/Pie,1194,924,1499,8436915.0
2025-11-14,1190.2018541997568,897.2470555577222,1485.235656226108,S006,Nextar Nastar Pie 30g,Kue/Pie,1190,897,1485,8408651.0
2025-11-15,1185.950113679751,913.122342144211,1478.1097651521811,S006,Nextar Nastar Pie 30g,Kue/Pie,1186,913,1478,8380387.0
2025-11-16,1181.9545474227707,898.4512498855396,1482.3452150171645,S006,Nextar Nastar Pie 30g,Kue/Pie,1182,898,1482,8352122.0
2025-11-17,1178.5845504659267,884.5357391026442,1468.2661142335114,S006,Nextar Nastar Pie 30g,Kue/Pie,1179,885,1468,8330924.0
2025-11-18,1176.2234544146504,877.0024955091616,1454.9806514813863,S006,Nextar Nastar Pie 30g,Kue/Pie,1176,877,1455,8309726.0
2025-11-19,1175.2576241119016,899.8906589375298,1469.2093267979303,S006,Nextar Nastar Pie 30g,Kue/Pie,1175,900,1469,8302660.0
2025-11-20,1176.0649457420136,887.9188095208267,1462.0296414614525,S006,Nextar Nastar Pie 30g,Kue/Pie,1176,888,1462,8309726.0
2025-11-21,1179.0030166775502,899.7314403420648,1469.3459740170456,S006,Nextar Nastar Pie 30g,Kue/Pie,1179,900,1469,8330924.0
2025-11-22,1184.3973646495012,885.0891419384781,1479.3321393946244,S006,Nextar Nastar Pie 30g,Kue/Pie,1184,885,1479,8366254.0
2025-11-23,1192.530032112121,927.4957416082393,1472.9694927447322,S006,Nextar Nastar Pie 30g,Kue/Pie,1193,927,1473,8429849.0
2025-11-24,1203.6288605707928,909.5294537937315,1490.1013250618632,S006,Nextar Nastar Pie 30g,Kue/Pie,1204,910,1490,8507576.0
2025-11-25,1217.8577990081626,929.5487678943301,1498.4474171885233,S006,Nextar Nastar Pie 30g,Kue/Pie,1218,930,1498,8606502.0
2025-11-26,1235.3085404982558,944.8957656174712,1524.225464990989,S006,Nextar Nastar Pie 30g,Kue/Pie,1235,945,1524,8726625.0
2025-11-27,1255.993762039252,974.0985367892556,1541.8433772082742,S006,Nextar Nastar Pie 30g,Kue/Pie,1256,974,1542,8875013.0
2025-11-28,1279.8422052238423,1015.2242455265919,1555.5731715835973,S006,Nextar Nastar Pie 30g,Kue/Pie,1280,1015,1556,9044599.0
2025-11-29,1306.6957905130794,991.8504121426822,1598.9602875442338,S006,Nextar Nastar Pie 30g,Kue/Pie,1307,992,1599,9235384.0
2025-11-30,1336.3089067156538,1042.682588020702,1615.3345219510209,S006,Nextar Nastar Pie 30g,Kue/Pie,1336,1043,1615,9440301.0
2025-12-01,1368.3499611294444,1092.9262643332838,1647.8482081938125,S006,Nextar Nastar Pie 30g,Kue/Pie,1368,1093,1648,9666416.0
2025-12-02,1402.405216176196,1109.834490624438,1666.109814568636,S006,Nextar Nastar Pie 30g,Kue/Pie,1402,1110,1666,9906663.0
2025-12-03,1437.9848768503011,1147.387962511236,1732.9336935618376,S006,Nextar Nastar Pie 30g,Kue/Pie,1438,1147,1733,10161042.0
2025-12-04,1474.531331612192,1177.7703251934583,1753.04443708194,S006,Nextar Nastar Pie 30g,Kue/Pie,1475,1178,1753,10422487.0
2025-12-05,1511.4293891845152,1201.9477544682695,1798.5590774222985,S006,Nextar Nastar Pie 30g,Kue/Pie,1511,1202,1799,10676867.0
2025-12-06,1548.0182967712908,1243.8179411489866,1829.6963472705872,S006,Nextar Nastar Pie 30g,Kue/Pie,1548,1244,1830,10938312.0
2025-12-07,1583.6052731257535,1288.3434555461881,1884.500078443033,S006,Nextar Nastar Pie 30g,Kue/Pie,1584,1288,1885,11192692.0
2025-12-08,1617.4802441700451,1302.287914457168,1914.0114964756133,S006,Nextar Nastar Pie 30g,Kue/Pie,1617,1302,1914,11425873.0
2025-12-09,1648.931430868533,1341.5940378826938,1955.8074947231644,S006,Nextar Nastar Pie 30g,Kue/Pie,1649,1342,1956,11651988.0
2025-12-10,1677.2614099317857,1392.4753459226124,1980.3206862726788,S006,Nextar Nastar Pie 30g,Kue/Pie,1677,1392,1980,11849838.0
2025-12-11,1701.8032486052537,1414.5553248486058,1989.7870173593944,S006,Nextar Nastar Pie 30g,Kue/Pie,1702,1415,1990,12026491.0
2025-12-12,1721.9363059362252,1465.9818325361293,2017.4489589865884,S006,Nextar Nastar Pie 30g,Kue/Pie,1722,1466,2017,12167812.0
2025-12-13,1737.101294888357,1444.8560975548362,2041.90352015481,S006,Nextar Nastar Pie 30g,Kue/Pie,1737,1445,2042,12273804.0
2025-12-14,1746.8142125717295,1461.4931236907162,2058.82294256505,S006,Nextar Nastar Pie 30g,Kue/Pie,1747,1461,2059,12344465.0
2025-12-15,1750.678769446897,1474.4746352096115,2048.914723154197,S006,Nextar Nastar Pie 30g,Kue/Pie,1751,1474,2049,12372729.0
2025-12-16,1748.396982134806,1460.9024021929665,2023.7907271068198,S006,Nextar Nastar Pie 30g,Kue/Pie,1748,1461,2024,12351531.0
2025-12-17,1739.7776376021309,1459.7672543934646,2023.2866128480007,S006,Nextar Nastar Pie 30g,Kue/Pie,1740,1460,2023,12295002.0
2025-12-18,1724.7423879267437,1434.709787900219,1993.2652020981284,S006,Nextar Nastar Pie 30g,Kue/Pie,1725,1435,1993,12189011.0
2025-12-19,1703.3292932627676,1418.673125215944,1984.7311656038983,S006,Nextar Nastar Pie 30g,Kue/Pie,1703,1419,1985,12033557.0
2025-12-20,1675.693694502572,1409.0880576792956,1957.4388546389598,S006,Nextar Nastar Pie 30g,Kue/Pie,1676,1409,1957,11842772.0
2025-12-21,1642.1063647896442,1339.2062865742357,1908.8230619463304,S006,Nextar Nastar Pie 30g,Kue/Pie,1642,1339,1909,11602525.0
2025-12-22,1602.948958672897,1313.2378022881674,1892.1506400375954,S006,Nextar Nastar Pie 30g,Kue/Pie,1603,1313,1892,11326947.0
2025-12-23,1558.7068474372059,1252.384954522887,1840.8215168545426,S006,Nextar Nastar Pie 30g,Kue/Pie,1559,1252,1841,11016039.0
2025-12-24,1509.9594971086876,1237.5974625605568,1805.4512250329872,S006,Nextar Nastar Pie 30g,Kue/Pie,1510,1238,1805,10669801.0
2025-12-25,1457.3686099710146,1198.1014718016017,1744.401418932437,S006,Nextar Nastar Pie 30g,Kue/Pie,1457,1198,1744,10295298.0
2025-12-26,1401.6643093608611,1134.3494863274873,1720.4223136178168,S006,Nextar Nastar Pie 30g,Kue/Pie,1402,1134,1720,9906663.0
2025-12-27,1343.629699418757,1065.4079630886415,1599.992691887204,S006,Nextar Nastar Pie 30g,Kue/Pie,1344,1065,1600,9496829.0
2025-12-28,1284.084174911017,996.6675138255977,1555.7986952976366,S006,Nextar Nastar Pie 30g,Kue/Pie,1284,997,1556,9072864.0
2025-12-29,1223.8658899625636,934.4851222684464,1503.02411346318,S006,Nextar Nastar Pie 30g,Kue/Pie,1224,934,1503,8648898.0
2025-12-30,1163.8138176256393,887.5469525800933,1441.0849705186745,S006,Nextar Nastar Pie 30g,Kue/Pie,1164,888,1441,8224932.0
2025-12-31,1104.7498439327285,829.7138094077939,1393.4160791935465,S006,Nextar Nastar Pie 30g,Kue/Pie,1105,830,1393,7808033.0
2025-10-01,1019.4705256966831,779.8090977417758,1264.301984690676,S007,Richeese Siip Keju 20g,Extruded Snack,1019,780,1264,3018027.0
2025-10-02,1029.6629128971513,792.5273414634919,1281.5175720384518,S007,Richeese Siip Keju 20g,Extruded Snack,1030,793,1282,3050606.0
2025-10-03,1039.5924863852636,794.9104706479396,1273.8792915550428,S007,Richeese Siip Keju 20g,Extruded Snack,1040,795,1274,3080224.0
2025-10-04,1049.1117006282743,810.9537350929618,1304.825054188952,S007,Richeese Siip Keju 20g,Extruded Snack,1049,811,1305,3106879.0
2025-10-05,1058.0802647132746,814.6078840748337,1299.0036667700358,S007,Richeese Siip Keju 20g,Extruded Snack,1058,815,1299,3133535.0
2025-10-06,1066.3694098126339,824.319524965065,1311.1259787164506,S007,Richeese Siip Keju 20g,Extruded Snack,1066,824,1311,3157229.0
2025-10-07,1073.8658395928592,821.4935947403504,1339.9722491210741,S007,Richeese Siip Keju 20g,Extruded Snack,1074,821,1340,3180923.0
2025-10-08,1080.4752301492551,837.4978933346359,1340.155805881683,S007,Richeese Siip Keju 20g,Extruded Snack,1080,837,1340,3198694.0
2025-10-09,1086.1251600766582,846.4496222964583,1346.6006695174212,S007,Richeese Siip Keju 20g,Extruded Snack,1086,846,1347,3216464.0
2025-10-10,1090.7673693778527,832.7227008120884,1334.991019004054,S007,Richeese Siip Keju 20g,Extruded Snack,1091,833,1335,3231273.0
2025-10-11,1094.37926749578,839.3050010184699,1332.0955188196792,S007,Richeese Siip Keju 20g,Extruded Snack,1094,839,1332,3240158.0
2025-10-12,1096.964635145495,853.4183559810601,1339.6190184475045,S007,Richeese Siip Keju 20g,Extruded Snack,1097,853,1340,3249044.0
2025-10-13,1098.5534910352285,848.5987447211025,1328.4747019858048,S007,Richeese Siip Keju 20g,Extruded Snack,1099,849,1328,3254967.0
2025-10-14,1099.201122144633,860.7489974970275,1336.3605736613936,S007,Richeese Siip Keju 20g,Extruded Snack,1099,861,1336,3254967.0
2025-10-15,1098.9863040823732,852.6169245789116,1342.929410125454,S007,Richeese Siip Keju 20g,Extruded Snack,1099,853,1343,3254967.0
2025-10-16,1098.0087652544378,860.7479217161244,1346.4192331087477,S007,Richeese Siip Keju 20g,Extruded Snack,1098,861,1346,3252005.0
2025-10-17,1096.3859742439638,837.2087439997067,1352.1857814196837,S007,Richeese Siip Keju 20g,Extruded Snack,1096,837,1352,3246082.0
2025-10-18,1094.2493530779918,881.082460401919,1348.4015489497594,S007,Richeese Siip Keju 20g,Extruded Snack,1094,881,1348,3240158.0
2025-10-19,1091.7400391482433,877.4036638270125,1328.3922362856802,S007,Richeese Siip Keju 20g,Extruded Snack,1092,877,1328,3234235.0
2025-10-20,1089.0043347765998,830.0343493968122,1326.0323528399556,S007,Richeese Siip Keju 20g,Extruded Snack,1089,830,1326,3225350.0
2025-10-21,1086.188995197843,840.5935328766701,1323.8658021519414,S007,Richeese Siip Keju 20g,Extruded Snack,1086,841,1324,3216464.0
2025-10-22,1083.4365126453627,847.5396525043479,1341.2775387946228,S007,Richeese Siip Keju 20g,Extruded Snack,1083,848,1341,3207579.0
2025-10-23,1080.8805559889227,818.4282037617909,1335.4376724347628,S007,Richeese Siip Keju 20g,Extruded Snack,1081,818,1335,3201656.0
2025-10-24,1078.6417218738993,827.8097957562783,1322.0833628183966,S007,Richeese Siip Keju 20g,Extruded Snack,1079,828,1322,3195732.0
2025-10-25,1076.8237446019639,823.5330522132083,1310.2902390215625,S007,Richeese Siip Keju 20g,Extruded Snack,1077,824,1310,3189809.0
2025-10-26,1075.5102982973706,819.0019092862376,1327.5795630837574,S007,Richeese Siip Keju 20g,Extruded Snack,1076,819,1328,3186847.0
2025-10-27,1074.7625066058617,836.1022850739736,1315.3904660749768,S007,Richeese Siip Keju 20g,Extruded Snack,1075,836,1315,3183885.0
2025-10-28,1074.6172528123825,837.01345725446,1312.2360522084289,S007,Richeese Siip Keju 20g,Extruded Snack,1075,837,1312,3183885.0
2025-10-29,1075.0863575121539,841.484877018242,1315.4297998169664,S007,Richeese Siip Keju 20g,Extruded Snack,1075,841,1315,3183885.0
2025-10-30,1076.1566626235324,833.849799237666,1333.7586407999922,S007,Richeese Siip Keju 20g,Extruded Snack,1076,834,1334,3186847.0
2025-10-31,1077.7910304666802,835.0235443920407,1330.7167468374887,S007,Richeese Siip Keju 20g,Extruded Snack,1078,835,1331,3192770.0
2025-11-01,1079.9302358092502,847.3506419101075,1326.4732965787716,S007,Richeese Siip Keju 20g,Extruded Snack,1080,847,1326,3198694.0
2025-11-02,1082.4956981765718,836.2574519114788,1314.389943091898,S007,Richeese Siip Keju 20g,Extruded Snack,1082,836,1314,3204617.0
2025-11-03,1085.392972340847,828.7004887733733,1310.4681037268213,S007,Richeese Siip Keju 20g,Extruded Snack,1085,829,1310,3213503.0
2025-11-04,1088.5158877015353,833.2094209916099,1348.1121736776172,S007,Richeese Siip Keju 20g,Extruded Snack,1089,833,1348,3225350.0
2025-11-05,1091.751203166633,847.5722734594117,1337.7672371581466,S007,Richeese Siip Keju 20g,Extruded Snack,1092,848,1338,3234235.0
2025-11-06,1094.9836239625547,846.9290074268499,1346.7258416851375,S007,Richeese Siip Keju 20g,Extruded Snack,1095,847,1347,3243120.0
2025-11-07,1098.1010112559197,844.8525595853341,1337.1295741187157,S007,Richeese Siip Keju 20g,Extruded Snack,1098,845,1337,3252005.0
2025-11-08,1100.9996051419018,845.9613612834559,1343.096654855021,S007,Richeese Siip Keju 20g,Extruded Snack,1101,846,1343,3260891.0
2025-11-09,1103.589076861668,872.0319716154567,1335.7675846249438,S007,Richeese Siip Keju 20g,Extruded Snack,1104,872,1336,3269776.0
2025-11-10,1105.7972273078756,853.7179315882925,1349.8103690366115,S007,Richeese Siip Keju 20g,Extruded Snack,1106,854,1350,3275699.0
2025-11-11,1107.5741560314855,846.3762469968469,1341.0589409242484,S007,Richeese Siip Keju 20g,Extruded Snack,1108,846,1341,3281623.0
2025-11-12,1108.8957379598053,854.4201812041423,1339.2476597673694,S007,Richeese Siip Keju 20g,Extruded Snack,1109,854,1339,3284585.0
2025-11-13,1109.766263572915,858.9433961514051,1355.738237698552,S007,Richeese Siip Keju 20g,Extruded Snack,1110,859,1356,3287546.0
2025-11-14,1110.2201218859366,852.289823921052,1360.5487541042999,S007,Richeese Siip Keju 20g,Extruded Snack,1110,852,1361,3287546.0
2025-11-15,1110.3224336005987,855.7523118789617,1360.8444302000041,S007,Richeese Siip Keju 20g,Extruded Snack,1110,856,1361,3287546.0
2025-11-16,1110.1685734330665,868.4300726111471,1365.461324923581,S007,Richeese Siip Keju 20g,Extruded Snack,1110,868,1365,3287546.0
2025-11-17,1109.882554973914,866.750922029118,1356.3686608623377,S007,Richeese Siip Keju 20g,Extruded Snack,1110,867,1356,3287546.0
2025-11-18,1109.6142874727295,873.9298803853017,1353.151290760569,S007,Richeese Siip Keju 20g,Extruded Snack,1110,874,1353,3287546.0
2025-11-19,1109.535750579804,871.134783063222,1346.887558659417,S007,Richeese Siip Keju 20g,Extruded Snack,1110,871,1347,3287546.0
2025-11-20,1109.8361691932178,858.5031999498952,1379.8936392377511,S007,Richeese Siip Keju 20g,Extruded Snack,1110,859,1380,3287546.0
2025-11-21,1110.7163050240495,854.1988412356186,1344.0690002541169,S007,Richeese Siip Keju 20g,Extruded Snack,1111,854,1344,3290508.0
2025-11-22,1112.382013208701,864.869624419252,1363.0748885919086,S007,Richeese Siip Keju 20g,Extruded Snack,1112,865,1363,3293470.0
2025-11-23,1115.0372402343153,877.3056724336304,1373.1818815238596,S007,Richeese Siip Keju 20g,Extruded Snack,1115,877,1373,3302355.0
2025-11-24,1118.8766626618433,861.3304836454317,1366.9507528620397,S007,Richeese Siip Keju 20g,Extruded Snack,1119,861,1367,3314202.0
2025-11-25,1124.0781838275193,875.3758830826874,1385.8906979794344,S007,Richeese Siip Keju 20g,Extruded Snack,1124,875,1386,3329011.0
2025-11-26,1130.7955172204204,880.8146770456668,1389.5476599094088,S007,Richeese Siip Keju 20g,Extruded Snack,1131,881,1390,3349743.0
2025-11-27,1139.151090089579,899.2744712868283,1370.3860002583847,S007,Richeese Siip Keju 20g,Extruded Snack,1139,899,1370,3373437.0
2025-11-28,1149.2294987433747,894.5672411529678,1389.2877609657437,S007,Richeese Siip Keju 20g,Extruded Snack,1149,895,1389,3403055.0
2025-11-29,1161.0717378826996,931.1063683276624,1407.182296166747,S007,Richeese Siip Keju 20g,Extruded Snack,1161,931,1407,3438596.0
2025-11-30,1174.670410282149,945.6886949084651,1426.1447829924373,S007,Richeese Siip Keju 20g,Extruded Snack,1175,946,1426,3480060.0
2025-12-01,1189.9661005317957,948.9698021668177,1448.2628510284378,S007,Richeese Siip Keju 20g,Extruded Snack,1190,949,1448,3524487.0
2025-12-02,1206.8450679190648,963.4782348369683,1432.6876769603573,S007,Richeese Siip Keju 20g,Extruded Snack,1207,963,1433,3574837.0
2025-12-03,1225.1383795801335,983.6155868372879,1479.509365361383,S007,Richeese Siip Keju 20g,Extruded Snack,1225,984,1480,3628148.0
2025-12-04,1244.6225666883654,989.8631934275207,1485.7274051530208,S007,Richeese Siip Keju 20g,Extruded Snack,1245,990,1486,3687383.0
2025-12-05,1265.021844702634,1022.3798502403079,1509.8072954659149,S007,Richeese Siip Keju 20g,Extruded Snack,1265,1022,1510,3746618.0
2025-12-06,1286.0118947407418,1046.6582049317758,1524.8778789370008,S007,Richeese Siip Keju 20g,Extruded Snack,1286,1047,1525,3808815.0
2025-12-07,1307.2251582036108,1051.6886412259757,1554.3943340323015,S007,Richeese Siip Keju 20g,Extruded Snack,1307,1052,1554,3871012.0
2025-12-08,1328.2575521538624,1081.827418629684,1569.9608660971742,S007,Richeese Siip Keju 20g,Extruded Snack,1328,1082,1570,3933209.0
2025-12-09,1348.6764699488106,1123.0370352283333,1595.5295374749303,S007,Richeese Siip Keju 20g,Extruded Snack,1349,1123,1596,3995406.0
2025-12-10,1368.0298915192707,1129.1974919750626,1587.8489867809958,S007,Richeese Siip Keju 20g,Extruded Snack,1368,1129,1588,4051679.0
2025-12-11,1385.8563916880319,1137.783643277723,1635.3865731136113,S007,Richeese Siip Keju 20g,Extruded Snack,1386,1138,1635,4104990.0
2025-12-12,1401.695804148682,1159.2817110899853,1655.6052335346196,S007,Richeese Siip Keju 20g,Extruded Snack,1402,1159,1656,4152378.0
2025-12-13,1415.1002741528682,1184.652876338873,1657.6464857727512,S007,Richeese Siip Keju 20g,Extruded Snack,1415,1185,1658,4190881.0
2025-12-14,1425.6454154050612,1182.4420098455782,1676.690604581605,S007,Richeese Siip Keju 20g,Extruded Snack,1426,1182,1677,4223461.0
2025-12-15,1432.9412767526487,1183.8687886205228,1684.6108757365241,S007,Richeese Siip Keju 20g,Extruded Snack,1433,1184,1685,4244193.0
2025-12-16,1436.6428224122917,1186.1523447488019,1679.1285618371046,S007,Richeese Siip Keju 20g,Extruded Snack,1437,1186,1679,4256040.0
2025-12-17,1436.4596358693573,1182.338891546518,1693.1330787616985,S007,Richeese Siip Keju 20g,Extruded Snack,1436,1182,1693,4253078.0
2025-12-18,1432.1645721875889,1191.9079422249713,1678.9126768686072,S007,Richeese Siip Keju 20g,Extruded Snack,1432,1192,1679,4241231.0
2025-12-19,1423.6011059889333,1152.7926159613828,1658.8254665490522,S007,Richeese Siip Keju 20g,Extruded Snack,1424,1153,1659,4217537.0
2025-12-20,1410.689152297657,1150.2162310603005,1649.0423515988862,S007,Richeese Siip Keju 20g,Extruded Snack,1411,1150,1649,4179034.0
2025-12-21,1393.4291740618346,1158.158393966281,1642.4599760675071,S007,Richeese Siip Keju 20g,Extruded Snack,1393,1158,1642,4125723.0
2025-12-22,1371.904432539466,1121.4437702199884,1608.843381267844,S007,Richeese Siip Keju 20g,Extruded Snack,1372,1121,1609,4063526.0
2025-12-23,1346.2812837640774,1104.754567983874,1615.8975863953892,S007,Richeese Siip Keju 20g,Extruded Snack,1346,1105,1616,3986520.0
2025-12-24,1316.8074747332394,1072.1554466125738,1569.792527714965,S007,Richeese Siip Keju 20g,Extruded Snack,1317,1072,1570,3900629.0
2025-12-25,1283.8084454381599,1045.0438875818465,1527.6056080490653,S007,Richeese Siip Keju 20g,Extruded Snack,1284,1045,1528,3802892.0
2025-12-26,1247.6816959303053,1006.9519533464457,1490.5234348050558,S007,Richeese Siip Keju 20g,Extruded Snack,1248,1007,1491,3696268.0
2025-12-27,1208.8893298390956,959.6850703163534,1434.8926418614087,S007,Richeese Siip Keju 20g,Extruded Snack,1209,960,1435,3580760.0
2025-12-28,1167.9489356548327,919.982514106629,1411.9422752010325,S007,Richeese Siip Keju 20g,Extruded Snack,1168,920,1412,3459328.0
2025-12-29,1125.4230132467187,883.6250246520041,1366.0349940971626,S007,Richeese Siip Keju 20g,Extruded Snack,1125,884,1366,3331973.0
2025-12-30,1081.9071941996351,834.7309453393557,1335.702571327259,S007,Richeese Siip Keju 20g,Extruded Snack,1082,835,1336,3204617.0
2025-12-31,1038.017539404771,793.9415442690014,1273.9983802297802,S007,Richeese Siip Keju 20g,Extruded Snack,1038,794,1274,3074300.0
2025-10-01,962.4738389914421,722.5126422413373,1217.5906627558152,S008,Richoco Ahh! Extruded 15g,Extruded Snack,962,723,1218,4277840.0
2025-10-02,968.3698726572113,721.4462266149485,1205.2911885127505,S008,Richoco Ahh! Extruded 15g,Extruded Snack,968,721,1205,4304521.0
2025-10-03,974.2201996677254,733.2067672538839,1237.9203029122923,S008,Richoco Ahh! Extruded 15g,Extruded Snack,974,733,1238,4331202.0
2025-10-04,979.9851213838873,736.9624020667444,1221.301353078244,S008,Richoco Ahh! Extruded 15g,Extruded Snack,980,737,1221,4357883.0
2025-10-05,985.6379817038686,747.6452673324375,1244.3083950374473,S008,Richoco Ahh! Extruded 15g,Extruded Snack,986,748,1244,4384564.0
2025-10-06,991.1661548405892,764.9737812601977,1230.0406187099304,S008,Richoco Ahh! Extruded 15g,Extruded Snack,991,765,1230,4406798.0
2025-10-07,996.571492299778,762.6305097234255,1228.1727003685367,S008,Richoco Ahh! Extruded 15g,Extruded Snack,997,763,1228,4433479.0
2025-10-08,1001.8702074310395,764.1355515244215,1255.2127607203622,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1002,764,1255,4455713.0
2025-10-09,1007.0921943817242,776.8168964404072,1242.2111234314068,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1007,777,1242,4477947.0
2025-10-10,1012.2797970736609,767.9056166738336,1258.506328758532,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1012,768,1259,4500181.0
2025-10-11,1017.4860623643561,764.7057016575611,1261.577426689775,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1017,765,1262,4522415.0
2025-10-12,1022.7725292663372,779.5827108209332,1264.8323069436672,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1023,780,1265,4549096.0
2025-10-13,1028.2066224175164,781.6318894442645,1277.7138635568667,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1028,782,1278,4571330.0
2025-10-14,1033.8587323906759,800.6256592777066,1269.1009064679718,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1034,801,1269,4598011.0
2025-10-15,1039.7990774331777,792.8173027054086,1276.7794394079438,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1040,793,1277,4624692.0
2025-10-16,1046.0944504216386,805.6828943251224,1300.8454377717892,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1046,806,1301,4651373.0
2025-10-17,1052.8049608754898,795.5129567197948,1293.6062553223155,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1053,796,1294,4682501.0
2025-10-18,1059.9808845595417,825.3561807564295,1301.7753308941794,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1060,825,1302,4713629.0
2025-10-19,1067.6597323811197,831.9109994513426,1301.1026515445135,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1068,832,1301,4749203.0
2025-10-20,1075.8636459125057,843.8875058299038,1317.7801110461135,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1076,844,1318,4784778.0
2025-10-21,1084.597219025769,850.8295970316553,1310.5716023860587,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1085,851,1311,4824799.0
2025-10-22,1093.8458339840154,847.1986683351901,1338.707599996197,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1094,847,1339,4864820.0
2025-10-23,1103.574586183688,869.0037925465076,1343.795788485872,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1104,869,1344,4909289.0
2025-10-24,1113.727854951461,863.0667905582687,1367.809059931079,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1114,863,1368,4953757.0
2025-10-25,1124.2295588409343,873.3743942023992,1363.6072771016036,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1124,873,1364,4998225.0
2025-10-26,1134.984113276609,880.9775485224447,1378.4087843835737,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1135,881,1378,5047140.0
2025-10-27,1145.8780867531161,889.2807334851045,1401.8914882081708,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1146,889,1402,5096055.0
2025-10-28,1156.7825297499207,894.8210514636781,1411.242761127751,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1157,895,1411,5144970.0
2025-10-29,1167.5559287237866,934.8840348022147,1412.255629407069,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1168,935,1412,5193885.0
2025-10-30,1178.0477166560293,928.290545850675,1419.2687396171582,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1178,928,1419,5238353.0
2025-10-31,1188.1022523028835,946.6817408720738,1427.3078073895385,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1188,947,1427,5282821.0
2025-11-01,1197.5631631381414,960.507859838792,1441.4223045301355,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1198,961,1441,5327290.0
2025-11-02,1206.2779325450388,969.7171996329199,1450.7224076513596,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1206,970,1451,5362864.0
2025-11-03,1214.1026005935732,976.999310160318,1457.3924218854927,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1214,977,1457,5398439.0
2025-11-04,1220.906440133218,971.9774057267634,1458.0080383741322,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1221,972,1458,5429566.0
2025-11-05,1226.5764662407964,976.7179165880792,1457.2312873263124,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1227,977,1457,5456247.0
2025-11-06,1231.0216374785991,976.0435431764322,1482.9275328021831,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1231,976,1483,5474035.0
2025-11-07,1234.1766120173147,985.7860379666753,1482.2695261702822,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1234,986,1482,5487375.0
2025-11-08,1236.004930414179,995.3738021413951,1484.6999705858582,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1236,995,1485,5496269.0
2025-11-09,1236.5015095453418,1005.9655499994458,1482.674883484073,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1237,1006,1483,5500716.0
2025-11-10,1235.6943485832344,993.8762053894706,1488.7569690248383,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1236,994,1489,5496269.0
2025-11-11,1233.645367596967,973.365126118927,1467.872469412046,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1234,973,1468,5487375.0
2025-11-12,1230.4503218264501,987.6549047009413,1481.1906436571019,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1230,988,1481,5469588.0
2025-11-13,1226.2377593656063,991.6586963605262,1476.6154817418164,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1226,992,1477,5451801.0
2025-11-14,1221.1670162124353,977.5062590982493,1435.9277650931017,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1221,978,1436,5429566.0
2025-11-15,1215.425269698,952.6252508672221,1463.3971102408234,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1215,953,1463,5402886.0
2025-11-16,1209.2236984326398,982.6291570417227,1444.8224725022312,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1209,983,1445,5376205.0
2025-11-17,1202.7928233450589,956.7717871801102,1445.2468180624614,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1203,957,1445,5349524.0
2025-11-18,1196.3771293699856,949.5821293958807,1421.8938293065783,S008,Richoco Ahh! Extruded 15g,Extruded Snack,1196,950,1422,5318396.0
